id_transacao,nome_cliente,data_emissao,data_vencimento,valor,meio_pagamento,recorrencia,elegivel_antecipacao,tipo_cliente
581c0ec8,Ferreira,2025-01-17,2025-01-17,1979.77,Pix,Anual,False,Recorrente
2c1c1fce,Aparecida,2025-01-03,2025-02-02,1366.3,Boleto,Mensal,True,Recorrente
a19a4adc,Nascimento,2025-01-14,2025-02-13,1532.53,Boleto,Mensal,True,Recorrente
74aa0dc8,Garcia S/A,2025-01-08,2025-01-23,1633.09,Boleto,Mensal,False,Recorrente
e0188966,Pires,2025-01-28,2025-02-12,2498.31,Boleto,Mensal,False,Recorrente
c4ec4c83,Oliveira,2025-01-23,2025-02-22,1281.19,Cartão de Crédito,Mensal,False,Recorrente
5061b324,Santos Azevedo S/A,2025-01-11,2025-01-26,2465.48,Cartão de Crédito,Mensal,False,Recorrente
8f7b0056,Vargas da Rocha S/A,2025-01-08,2025-01-08,650.91,Cartão de Crédito,Mensal,True,Recorrente
dd756d5a,Porto,2025-01-05,2025-02-04,2470.0,Pix,Anual,True,Recorrente
4e8b77cf,Pereira e Filhos,2025-01-05,2025-01-05,1701.08,Cartão de Crédito,Mensal,True,Recorrente
b825e3c5,Martins Garcia Ltda.,2025-01-15,2025-01-30,2387.2,Boleto,Mensal,False,Recorrente
7317dc82,Andrade Dias - ME,2025-01-14,2025-01-14,2232.42,Pix,Mensal,False,Recorrente
d78074ff,Azevedo,2025-01-31,2025-01-31,723.36,Pix,Mensal,False,Recorrente
43154b84,Casa Grande,2025-01-10,2025-01-25,1234.99,Boleto,Mensal,False,Recorrente
a81c8e7e,Carvalho,2025-01-28,2025-01-28,918.09,Cartão de Crédito,Mensal,True,Recorrente
351bdb32,Souza,2025-01-06,2025-02-05,598.98,Boleto,Anual,False,Recorrente
7a23e224,Pacheco,2025-01-27,2025-02-26,714.76,Cartão de Crédito,Anual,True,Recorrente
7452239c,Fonseca,2025-01-07,2025-01-22,190.52,Cartão de Crédito,Mensal,True,Recorrente
814ae76b,Sá S/A,2025-01-03,2025-02-02,1429.72,Pix,Mensal,True,Recorrente
c6163d5e,Cassiano e Filhos,2025-01-31,2025-02-15,539.92,Cartão de Crédito,Mensal,False,Recorrente
166cc650,Vieira Rodrigues - ME,2025-01-17,2025-01-17,1251.44,Cartão de Crédito,Mensal,False,Recorrente
335682d6,Moura,2025-01-09,2025-01-09,906.18,Boleto,Mensal,True,Recorrente
349fc7ad,Novaes,2025-01-31,2025-02-15,1972.53,Boleto,Mensal,False,Recorrente
a24fb56d,Vargas,2025-01-18,2025-02-17,2296.69,Boleto,Anual,True,Recorrente
197a2590,Montenegro,2025-01-04,2025-01-19,339.86,Pix,Mensal,True,Recorrente
a1c87fe8,Montenegro Caldeira e Filhos,2025-01-26,2025-01-26,1637.73,Pix,Mensal,True,Recorrente
02990754,Cassiano Freitas S.A.,2025-01-01,2025-01-01,1799.18,Pix,Mensal,True,Recorrente
c36d0389,Almeida,2025-01-05,2025-01-05,913.21,Pix,Mensal,False,Recorrente
9a1d3541,Fonseca Ltda.,2025-01-12,2025-02-11,2134.54,Boleto,Mensal,True,Recorrente
a32aeb6d,Barros e Filhos,2025-01-19,2025-02-18,545.11,Pix,Mensal,False,Recorrente
fb86b14f,Cunha,2025-01-30,2025-01-30,1943.32,Cartão de Crédito,Mensal,True,Recorrente
759b8650,Campos,2025-01-03,2025-01-03,2381.25,Boleto,Mensal,False,Recorrente
3abcd994,Pastor Câmara S/A,2025-01-26,2025-01-26,1059.42,Pix,Mensal,True,Recorrente
c8742dd9,da Conceição S/A,2025-01-29,2025-02-13,811.19,Pix,Mensal,True,Recorrente
869ce785,Farias S/A,2025-01-02,2025-01-17,169.22,Boleto,Mensal,True,Recorrente
ec53e3ed,Nogueira Cardoso e Filhos,2025-01-06,2025-02-05,607.44,Pix,Anual,False,Recorrente
f24cea0d,da Cruz,2025-01-27,2025-02-26,1946.35,Cartão de Crédito,Anual,False,Recorrente
15d1b95a,Jesus,2025-01-16,2025-01-16,1566.54,Cartão de Crédito,Mensal,False,Recorrente
ee68e886,Siqueira,2025-01-22,2025-02-06,2161.94,Cartão de Crédito,Mensal,True,Recorrente
299c6c92,Rocha e Filhos,2025-01-12,2025-01-12,1722.75,Boleto,Mensal,True,Recorrente
ed844c30,Araújo - ME,2025-01-09,2025-01-24,679.56,Pix,Mensal,False,Recorrente
8715ac9a,Caldeira,2025-01-29,2025-01-29,2424.3,Pix,Anual,True,Recorrente
2af4f62e,Correia Correia - EI,2025-01-20,2025-02-19,627.84,Pix,Mensal,True,Recorrente
9c603dd7,Carvalho,2025-01-21,2025-02-05,1852.77,Boleto,Mensal,False,Recorrente
d87cd09c,Martins,2025-01-14,2025-02-13,2193.26,Cartão de Crédito,Mensal,False,Recorrente
7f612eec,Barbosa Macedo - EI,2025-01-02,2025-01-02,590.37,Cartão de Crédito,Mensal,False,Recorrente
20627fe6,Aragão e Filhos,2025-01-13,2025-01-13,360.6,Pix,Mensal,False,Recorrente
0aa870b1,Jesus Mendonça - ME,2025-01-07,2025-02-06,548.52,Cartão de Crédito,Anual,True,Recorrente
7766ca24,Guerra Araújo S.A.,2025-01-21,2025-02-20,1308.84,Boleto,Mensal,True,Recorrente
55e557ca,Abreu,2025-01-13,2025-02-12,1287.94,Boleto,Mensal,False,Recorrente
b43e4301,da Paz,2025-01-16,2025-02-15,416.05,Boleto,Anual,False,Recorrente
6fe04a01,Sampaio,2025-01-12,2025-02-11,1928.45,Pix,Anual,False,Recorrente
99222baa,Montenegro,2025-01-13,2025-01-28,1588.9,Boleto,Mensal,True,Recorrente
aa39a0bf,Araújo Moraes S/A,2025-01-01,2025-01-16,1813.57,Pix,Mensal,True,Recorrente
a60e1f6b,Guerra Campos - EI,2025-01-01,2025-01-16,1985.64,Cartão de Crédito,Mensal,True,Recorrente
b6532361,Pacheco Peixoto S/A,2025-01-26,2025-02-10,1158.91,Pix,Mensal,False,Recorrente
9a174a8b,Leão e Filhos,2025-01-25,2025-02-24,1350.34,Boleto,Mensal,True,Recorrente
314a5b29,da Luz,2025-01-08,2025-01-23,385.32,Pix,Avulso,True,Novo/Avulso
049c3aea,Rios Silva Ltda.,2025-01-28,2025-02-12,2377.34,Pix,Avulso,False,Novo/Avulso
4ef1e512,da Luz Gonçalves S.A.,2025-01-06,2025-01-06,2480.12,Boleto,Avulso,False,Novo/Avulso
bb4e9537,Marques,2025-01-01,2025-01-31,1789.42,Pix,Avulso,False,Novo/Avulso
d6a495f0,Sá,2025-01-31,2025-01-31,1474.48,Pix,Avulso,False,Novo/Avulso
34c15e49,Albuquerque - ME,2025-01-03,2025-01-03,562.56,Boleto,Anual,True,Novo/Avulso
34eb8861,Barbosa - EI,2025-01-01,2025-01-16,196.83,Cartão de Crédito,Anual,True,Novo/Avulso
d8679326,Alves e Filhos,2025-02-02,2025-02-17,208.78,Cartão de Crédito,Anual,False,Recorrente
0eaa9ea2,Alves S/A,2025-02-24,2025-03-11,655.99,Cartão de Crédito,Mensal,True,Recorrente
145912c4,da Conceição Montenegro - EI,2025-02-14,2025-03-01,2141.61,Pix,Mensal,False,Recorrente
76ee5aed,Câmara,2025-02-12,2025-03-14,984.89,Pix,Mensal,False,Recorrente
c9935277,Pastor,2025-02-04,2025-02-19,552.18,Pix,Anual,True,Recorrente
2cee52d2,Ferreira,2025-02-06,2025-02-21,1979.77,Pix,Anual,True,Recorrente
680ec734,Aparecida,2025-02-26,2025-02-26,1366.3,Boleto,Mensal,False,Recorrente
a97325fc,Nascimento,2025-02-01,2025-02-16,1532.53,Boleto,Mensal,False,Recorrente
b17f1121,Garcia S/A,2025-02-04,2025-02-04,1633.09,Boleto,Mensal,False,Recorrente
64c076a7,Pires,2025-02-06,2025-02-21,2498.31,Boleto,Mensal,True,Recorrente
087cf9ae,Oliveira,2025-02-24,2025-02-24,1281.19,Cartão de Crédito,Mensal,True,Recorrente
22bfc096,Santos Azevedo S/A,2025-02-11,2025-03-13,2465.48,Cartão de Crédito,Mensal,False,Recorrente
dbff65cd,Vargas da Rocha S/A,2025-02-23,2025-02-23,650.91,Cartão de Crédito,Mensal,False,Recorrente
1dc8afa9,Porto,2025-02-21,2025-02-21,2470.0,Pix,Anual,False,Recorrente
97367df3,Pereira e Filhos,2025-02-06,2025-02-06,1701.08,Cartão de Crédito,Mensal,True,Recorrente
2573d032,Martins Garcia Ltda.,2025-02-11,2025-02-11,2387.2,Boleto,Mensal,True,Recorrente
9f96e200,Andrade Dias - ME,2025-02-14,2025-03-16,2232.42,Pix,Mensal,False,Recorrente
5370ac71,Azevedo,2025-02-22,2025-03-09,723.36,Pix,Mensal,False,Recorrente
4359bc49,Casa Grande,2025-02-08,2025-02-08,1234.99,Boleto,Mensal,True,Recorrente
808aed4a,Carvalho,2025-02-13,2025-03-15,918.09,Cartão de Crédito,Mensal,False,Recorrente
04ba74e4,Souza,2025-02-05,2025-02-05,598.98,Boleto,Anual,False,Recorrente
8fc2641b,Pacheco,2025-02-01,2025-02-16,714.76,Cartão de Crédito,Anual,True,Recorrente
1818cbfe,Fonseca,2025-02-10,2025-03-12,190.52,Cartão de Crédito,Mensal,False,Recorrente
c1cd443e,Sá S/A,2025-02-07,2025-02-07,1429.72,Pix,Mensal,True,Recorrente
aac4af56,Cassiano e Filhos,2025-02-07,2025-02-07,539.92,Cartão de Crédito,Mensal,False,Recorrente
dd8d1a1f,Vieira Rodrigues - ME,2025-02-03,2025-02-18,1251.44,Cartão de Crédito,Mensal,True,Recorrente
7bd9c3c5,Moura,2025-02-10,2025-02-25,906.18,Boleto,Mensal,False,Recorrente
4dd6b5bb,Novaes,2025-02-16,2025-03-18,1972.53,Boleto,Mensal,False,Recorrente
bfdf90cd,Vargas,2025-02-03,2025-03-05,2296.69,Boleto,Anual,False,Recorrente
d9f77859,Montenegro,2025-02-06,2025-02-21,339.86,Pix,Mensal,False,Recorrente
d9a61bfc,Montenegro Caldeira e Filhos,2025-02-12,2025-02-12,1637.73,Pix,Mensal,False,Recorrente
33dd7dcd,Cassiano Freitas S.A.,2025-02-02,2025-02-17,1799.18,Pix,Mensal,False,Recorrente
e36f2cdf,Almeida,2025-02-15,2025-03-02,913.21,Pix,Mensal,True,Recorrente
279d889e,Fonseca Ltda.,2025-02-27,2025-03-14,2134.54,Boleto,Mensal,True,Recorrente
57bd2a52,Barros e Filhos,2025-02-05,2025-03-07,545.11,Pix,Mensal,True,Recorrente
64e640a7,Campos,2025-02-03,2025-03-05,2381.25,Boleto,Mensal,False,Recorrente
5b8ced82,Pastor Câmara S/A,2025-02-26,2025-03-28,1059.42,Pix,Mensal,False,Recorrente
19873b13,da Conceição S/A,2025-02-25,2025-03-27,811.19,Pix,Mensal,True,Recorrente
f1669975,Farias S/A,2025-02-18,2025-02-18,169.22,Boleto,Mensal,False,Recorrente
be3262a3,Nogueira Cardoso e Filhos,2025-02-27,2025-03-29,607.44,Pix,Anual,False,Recorrente
b3f99872,da Cruz,2025-02-18,2025-03-20,1946.35,Cartão de Crédito,Anual,False,Recorrente
7b807d58,Jesus,2025-02-19,2025-02-19,1566.54,Cartão de Crédito,Mensal,False,Recorrente
06b6e570,Siqueira,2025-02-10,2025-02-10,2161.94,Cartão de Crédito,Mensal,False,Recorrente
5e34b2da,Rocha e Filhos,2025-02-28,2025-03-30,1722.75,Boleto,Mensal,True,Recorrente
8f65eb8c,Araújo - ME,2025-02-17,2025-03-19,679.56,Pix,Mensal,True,Recorrente
b450b92e,Caldeira,2025-02-04,2025-02-19,2424.3,Pix,Anual,True,Recorrente
33a3a822,Correia Correia - EI,2025-02-06,2025-02-06,627.84,Pix,Mensal,True,Recorrente
1c0a772f,Carvalho,2025-02-05,2025-02-05,1852.77,Boleto,Mensal,False,Recorrente
ab7c3d58,Martins,2025-02-03,2025-03-05,2193.26,Cartão de Crédito,Mensal,False,Recorrente
52456494,Barbosa Macedo - EI,2025-02-07,2025-03-09,590.37,Cartão de Crédito,Mensal,True,Recorrente
acfd3785,Aragão e Filhos,2025-02-27,2025-03-29,360.6,Pix,Mensal,False,Recorrente
0e72885a,Jesus Mendonça - ME,2025-02-11,2025-03-13,548.52,Cartão de Crédito,Anual,True,Recorrente
4cb58533,Guerra Araújo S.A.,2025-02-03,2025-02-18,1308.84,Boleto,Mensal,False,Recorrente
e9bfefb3,Abreu,2025-02-18,2025-03-05,1287.94,Boleto,Mensal,False,Recorrente
f3875eae,da Paz,2025-02-17,2025-03-04,416.05,Boleto,Anual,True,Recorrente
3b977db2,Sampaio,2025-02-26,2025-03-28,1928.45,Pix,Anual,False,Recorrente
b755b37a,Montenegro,2025-02-04,2025-02-19,1588.9,Boleto,Mensal,True,Recorrente
d2128ccd,Guerra Campos - EI,2025-02-05,2025-03-07,1985.64,Cartão de Crédito,Mensal,True,Recorrente
2a1f8c32,Pacheco Peixoto S/A,2025-02-04,2025-03-06,1158.91,Pix,Mensal,True,Recorrente
3cc35480,Leão e Filhos,2025-02-26,2025-03-13,1350.34,Boleto,Mensal,False,Recorrente
eee19154,Albuquerque - ME,2025-02-14,2025-03-01,562.56,Boleto,Anual,False,Recorrente
69549ec6,Barbosa - EI,2025-02-21,2025-03-08,196.83,Cartão de Crédito,Anual,False,Recorrente
730dc7e0,Montenegro da Luz S.A.,2025-02-20,2025-03-22,797.22,Boleto,Mensal,False,Novo/Avulso
8ffe3065,Azevedo,2025-02-23,2025-02-23,2240.5,Cartão de Crédito,Mensal,True,Novo/Avulso
106eb53d,Freitas da Paz S.A.,2025-02-01,2025-02-16,2313.96,Cartão de Crédito,Avulso,False,Novo/Avulso
21f00912,Nogueira,2025-02-22,2025-02-22,2130.69,Pix,Mensal,True,Novo/Avulso
a2e01245,Pimenta,2025-02-25,2025-03-12,2439.42,Cartão de Crédito,Mensal,False,Novo/Avulso
6815a899,Rios - EI,2025-02-07,2025-02-22,1571.7,Boleto,Avulso,True,Novo/Avulso
c5279a15,Ribeiro,2025-02-25,2025-03-27,1106.85,Cartão de Crédito,Avulso,False,Novo/Avulso
ea86fecd,Alves e Filhos,2025-03-27,2025-04-11,208.78,Cartão de Crédito,Anual,False,Recorrente
0f0074f6,Alves S/A,2025-03-10,2025-04-09,655.99,Cartão de Crédito,Mensal,True,Recorrente
e4be7865,da Conceição Montenegro - EI,2025-03-16,2025-03-16,2141.61,Pix,Mensal,False,Recorrente
cd9d39a9,Câmara,2025-03-09,2025-04-08,984.89,Pix,Mensal,False,Recorrente
e7845e91,Pastor,2025-03-28,2025-04-12,552.18,Pix,Anual,False,Recorrente
77b7e8e5,Ferreira,2025-03-21,2025-04-20,1979.77,Pix,Anual,False,Recorrente
8fd16781,Aparecida,2025-03-07,2025-03-07,1366.3,Boleto,Mensal,True,Recorrente
0da01041,Nascimento,2025-03-29,2025-03-29,1532.53,Boleto,Mensal,False,Recorrente
63e2ea98,Pires,2025-03-22,2025-04-06,2498.31,Boleto,Mensal,True,Recorrente
17649235,Oliveira,2025-03-24,2025-03-24,1281.19,Cartão de Crédito,Mensal,False,Recorrente
e393d381,Santos Azevedo S/A,2025-03-10,2025-03-25,2465.48,Cartão de Crédito,Mensal,False,Recorrente
c50fe2ae,Vargas da Rocha S/A,2025-03-13,2025-03-28,650.91,Cartão de Crédito,Mensal,True,Recorrente
0a439cf8,Porto,2025-03-19,2025-04-18,2470.0,Pix,Anual,True,Recorrente
165bb1fd,Pereira e Filhos,2025-03-11,2025-04-10,1701.08,Cartão de Crédito,Mensal,True,Recorrente
6b9f9d78,Martins Garcia Ltda.,2025-03-22,2025-04-21,2387.2,Boleto,Mensal,False,Recorrente
2c06e66e,Andrade Dias - ME,2025-03-30,2025-04-29,2232.42,Pix,Mensal,False,Recorrente
a0de1fd7,Azevedo,2025-03-17,2025-04-01,723.36,Pix,Mensal,True,Recorrente
68af8cf2,Casa Grande,2025-03-27,2025-04-26,1234.99,Boleto,Mensal,True,Recorrente
e92186d4,Carvalho,2025-03-10,2025-03-10,918.09,Cartão de Crédito,Mensal,False,Recorrente
1e839c99,Souza,2025-03-05,2025-04-04,598.98,Boleto,Anual,False,Recorrente
69580a8e,Pacheco,2025-03-24,2025-04-23,714.76,Cartão de Crédito,Anual,True,Recorrente
88166206,Fonseca,2025-03-31,2025-04-30,190.52,Cartão de Crédito,Mensal,False,Recorrente
07af4dc8,Sá S/A,2025-03-21,2025-03-21,1429.72,Pix,Mensal,True,Recorrente
21595665,Cassiano e Filhos,2025-03-12,2025-03-12,539.92,Cartão de Crédito,Mensal,False,Recorrente
cbd7fdaf,Vieira Rodrigues - ME,2025-03-14,2025-03-29,1251.44,Cartão de Crédito,Mensal,False,Recorrente
a18861ca,Moura,2025-03-09,2025-04-08,906.18,Boleto,Mensal,False,Recorrente
d9850d15,Novaes,2025-03-15,2025-03-15,1972.53,Boleto,Mensal,False,Recorrente
30d388fa,Vargas,2025-03-02,2025-04-01,2296.69,Boleto,Anual,True,Recorrente
72d23173,Montenegro,2025-03-16,2025-03-16,339.86,Pix,Mensal,True,Recorrente
4505c808,Montenegro Caldeira e Filhos,2025-03-28,2025-04-27,1637.73,Pix,Mensal,False,Recorrente
3aa54f8a,Cassiano Freitas S.A.,2025-03-17,2025-04-01,1799.18,Pix,Mensal,False,Recorrente
ec493406,Almeida,2025-03-02,2025-03-02,913.21,Pix,Mensal,True,Recorrente
09a70c98,Fonseca Ltda.,2025-03-07,2025-03-22,2134.54,Boleto,Mensal,False,Recorrente
352a1561,Barros e Filhos,2025-03-19,2025-04-03,545.11,Pix,Mensal,True,Recorrente
d82ca651,Campos,2025-03-11,2025-04-10,2381.25,Boleto,Mensal,True,Recorrente
4af8ecec,Pastor Câmara S/A,2025-03-25,2025-03-25,1059.42,Pix,Mensal,False,Recorrente
47b9b68d,da Conceição S/A,2025-03-11,2025-04-10,811.19,Pix,Mensal,True,Recorrente
f505daaf,Farias S/A,2025-03-11,2025-04-10,169.22,Boleto,Mensal,True,Recorrente
ed4c5891,Nogueira Cardoso e Filhos,2025-03-01,2025-03-16,607.44,Pix,Anual,False,Recorrente
7750b4d5,da Cruz,2025-03-07,2025-03-07,1946.35,Cartão de Crédito,Anual,True,Recorrente
91a307c8,Jesus,2025-03-16,2025-03-16,1566.54,Cartão de Crédito,Mensal,True,Recorrente
83aaa8a5,Rocha e Filhos,2025-03-20,2025-04-04,1722.75,Boleto,Mensal,False,Recorrente
59e68c49,Araújo - ME,2025-03-13,2025-03-28,679.56,Pix,Mensal,False,Recorrente
ac33ef16,Correia Correia - EI,2025-03-13,2025-03-13,627.84,Pix,Mensal,True,Recorrente
3c3e292e,Carvalho,2025-03-18,2025-03-18,1852.77,Boleto,Mensal,False,Recorrente
452e89ec,Martins,2025-03-31,2025-03-31,2193.26,Cartão de Crédito,Mensal,False,Recorrente
ece2e976,Aragão e Filhos,2025-03-25,2025-04-24,360.6,Pix,Mensal,True,Recorrente
cbfdb11b,Jesus Mendonça - ME,2025-03-01,2025-03-31,548.52,Cartão de Crédito,Anual,True,Recorrente
5b1d6b07,Guerra Araújo S.A.,2025-03-21,2025-04-20,1308.84,Boleto,Mensal,True,Recorrente
48acd634,Abreu,2025-03-08,2025-04-07,1287.94,Boleto,Mensal,False,Recorrente
31da9df4,da Paz,2025-03-10,2025-03-10,416.05,Boleto,Anual,True,Recorrente
4aeaefc2,Sampaio,2025-03-13,2025-04-12,1928.45,Pix,Anual,False,Recorrente
214536d8,Montenegro,2025-03-06,2025-03-06,1588.9,Boleto,Mensal,True,Recorrente
2c9a7ec1,Guerra Campos - EI,2025-03-10,2025-03-25,1985.64,Cartão de Crédito,Mensal,False,Recorrente
4f27027b,Pacheco Peixoto S/A,2025-03-24,2025-04-23,1158.91,Pix,Mensal,False,Recorrente
aa5caa8e,Leão e Filhos,2025-03-14,2025-04-13,1350.34,Boleto,Mensal,True,Recorrente
dbe0e1d2,Albuquerque - ME,2025-03-11,2025-03-26,562.56,Boleto,Anual,False,Recorrente
e0699661,Barbosa - EI,2025-03-25,2025-03-25,196.83,Cartão de Crédito,Anual,True,Recorrente
dc3ebbcf,Montenegro da Luz S.A.,2025-03-31,2025-04-15,797.22,Boleto,Mensal,True,Recorrente
e89ff500,Azevedo,2025-03-08,2025-03-08,2240.5,Cartão de Crédito,Mensal,True,Recorrente
e265335f,Nogueira,2025-03-07,2025-04-06,2130.69,Pix,Mensal,True,Recorrente
163dd99d,Pimenta,2025-03-19,2025-04-18,2439.42,Cartão de Crédito,Mensal,True,Recorrente
2380fcaf,Carvalho Ltda.,2025-03-13,2025-04-12,1821.11,Boleto,Mensal,False,Novo/Avulso
25fd7d5c,Caldeira e Filhos,2025-03-02,2025-04-01,1614.37,Pix,Avulso,True,Novo/Avulso
ff8b6c23,da Mata da Paz - EI,2025-03-04,2025-03-19,196.39,Pix,Anual,False,Novo/Avulso
4ed56f73,Silva Fernandes S.A.,2025-03-23,2025-03-23,1436.11,Cartão de Crédito,Mensal,True,Novo/Avulso
3109ca33,Montenegro,2025-03-14,2025-04-13,1631.23,Cartão de Crédito,Anual,True,Novo/Avulso
916962d7,da Cunha,2025-03-23,2025-03-23,784.45,Pix,Anual,False,Novo/Avulso
9ce0de4f,Borges e Filhos,2025-03-20,2025-03-20,396.55,Pix,Avulso,False,Novo/Avulso
f3f783ec,da Mota,2025-03-20,2025-03-20,399.72,Boleto,Mensal,False,Novo/Avulso
6affc98f,Alves e Filhos,2025-04-29,2025-04-29,208.78,Cartão de Crédito,Anual,False,Recorrente
180801ff,Alves S/A,2025-04-30,2025-05-15,655.99,Cartão de Crédito,Mensal,True,Recorrente
a23dda5e,da Conceição Montenegro - EI,2025-04-29,2025-05-14,2141.61,Pix,Mensal,False,Recorrente
a01cc07c,Câmara,2025-04-02,2025-04-02,984.89,Pix,Mensal,False,Recorrente
8dde6e2d,Pastor,2025-04-21,2025-05-06,552.18,Pix,Anual,True,Recorrente
80bd581f,Ferreira,2025-04-23,2025-05-23,1979.77,Pix,Anual,True,Recorrente
69533cb1,Aparecida,2025-04-22,2025-05-07,1366.3,Boleto,Mensal,True,Recorrente
c98b6f19,Nascimento,2025-04-14,2025-05-14,1532.53,Boleto,Mensal,True,Recorrente
d1fabb0d,Pires,2025-04-16,2025-05-01,2498.31,Boleto,Mensal,False,Recorrente
4b940d35,Oliveira,2025-04-05,2025-05-05,1281.19,Cartão de Crédito,Mensal,True,Recorrente
2833b832,Vargas da Rocha S/A,2025-04-01,2025-05-01,650.91,Cartão de Crédito,Mensal,True,Recorrente
d0fe2f37,Porto,2025-04-17,2025-05-02,2470.0,Pix,Anual,False,Recorrente
60d07025,Pereira e Filhos,2025-04-28,2025-04-28,1701.08,Cartão de Crédito,Mensal,True,Recorrente
b6c301f2,Martins Garcia Ltda.,2025-04-25,2025-05-10,2387.2,Boleto,Mensal,False,Recorrente
9445d3ad,Andrade Dias - ME,2025-04-08,2025-04-23,2232.42,Pix,Mensal,False,Recorrente
5d2908ce,Azevedo,2025-04-02,2025-05-02,723.36,Pix,Mensal,True,Recorrente
27b49267,Casa Grande,2025-04-18,2025-05-18,1234.99,Boleto,Mensal,False,Recorrente
f90daa15,Carvalho,2025-04-13,2025-04-13,918.09,Cartão de Crédito,Mensal,True,Recorrente
331838cb,Souza,2025-04-15,2025-04-30,598.98,Boleto,Anual,False,Recorrente
0cedc1e0,Pacheco,2025-04-03,2025-04-18,714.76,Cartão de Crédito,Anual,False,Recorrente
83681551,Fonseca,2025-04-11,2025-04-11,190.52,Cartão de Crédito,Mensal,False,Recorrente
d80492ac,Sá S/A,2025-04-24,2025-05-24,1429.72,Pix,Mensal,True,Recorrente
fdeb508f,Cassiano e Filhos,2025-04-04,2025-04-19,539.92,Cartão de Crédito,Mensal,False,Recorrente
55c14ee0,Vieira Rodrigues - ME,2025-04-02,2025-05-02,1251.44,Cartão de Crédito,Mensal,True,Recorrente
e51eb95b,Moura,2025-04-27,2025-04-27,906.18,Boleto,Mensal,False,Recorrente
e1712175,Novaes,2025-04-29,2025-05-29,1972.53,Boleto,Mensal,True,Recorrente
e0e7742a,Vargas,2025-04-21,2025-05-21,2296.69,Boleto,Anual,False,Recorrente
667204ae,Montenegro,2025-04-11,2025-04-26,339.86,Pix,Mensal,True,Recorrente
31dfc110,Montenegro Caldeira e Filhos,2025-04-27,2025-04-27,1637.73,Pix,Mensal,False,Recorrente
85b5e9d5,Cassiano Freitas S.A.,2025-04-11,2025-05-11,1799.18,Pix,Mensal,False,Recorrente
38978eef,Almeida,2025-04-23,2025-05-23,913.21,Pix,Mensal,False,Recorrente
2c6837a9,Fonseca Ltda.,2025-04-23,2025-05-08,2134.54,Boleto,Mensal,True,Recorrente
0f0fc696,Barros e Filhos,2025-04-04,2025-05-04,545.11,Pix,Mensal,True,Recorrente
cc95f7e1,Pastor Câmara S/A,2025-04-01,2025-04-16,1059.42,Pix,Mensal,False,Recorrente
5814ad63,da Conceição S/A,2025-04-27,2025-05-27,811.19,Pix,Mensal,False,Recorrente
153aee61,Farias S/A,2025-04-18,2025-05-18,169.22,Boleto,Mensal,False,Recorrente
4e958eba,Nogueira Cardoso e Filhos,2025-04-23,2025-04-23,607.44,Pix,Anual,True,Recorrente
be8aa2c4,da Cruz,2025-04-29,2025-04-29,1946.35,Cartão de Crédito,Anual,False,Recorrente
8faa4228,Jesus,2025-04-05,2025-05-05,1566.54,Cartão de Crédito,Mensal,False,Recorrente
acefac16,Rocha e Filhos,2025-04-04,2025-04-19,1722.75,Boleto,Mensal,True,Recorrente
0bf31c74,Araújo - ME,2025-04-07,2025-04-07,679.56,Pix,Mensal,False,Recorrente
2a5b7480,Correia Correia - EI,2025-04-07,2025-04-22,627.84,Pix,Mensal,True,Recorrente
94b901c5,Carvalho,2025-04-23,2025-05-08,1852.77,Boleto,Mensal,True,Recorrente
1e08e1a4,Martins,2025-04-25,2025-05-10,2193.26,Cartão de Crédito,Mensal,True,Recorrente
06b9ff1a,Aragão e Filhos,2025-04-30,2025-05-30,360.6,Pix,Mensal,True,Recorrente
3677c5f8,Jesus Mendonça - ME,2025-04-25,2025-05-10,548.52,Cartão de Crédito,Anual,False,Recorrente
75166410,Guerra Araújo S.A.,2025-04-22,2025-05-22,1308.84,Boleto,Mensal,True,Recorrente
669265d9,Abreu,2025-04-16,2025-04-16,1287.94,Boleto,Mensal,True,Recorrente
84858f1f,da Paz,2025-04-18,2025-05-03,416.05,Boleto,Anual,False,Recorrente
2084c9a6,Sampaio,2025-04-30,2025-05-30,1928.45,Pix,Anual,True,Recorrente
344fc27b,Montenegro,2025-04-23,2025-05-23,1588.9,Boleto,Mensal,True,Recorrente
feeefabc,Guerra Campos - EI,2025-04-24,2025-04-24,1985.64,Cartão de Crédito,Mensal,True,Recorrente
4f4a757c,Pacheco Peixoto S/A,2025-04-13,2025-05-13,1158.91,Pix,Mensal,False,Recorrente
22581dd3,Leão e Filhos,2025-04-17,2025-05-02,1350.34,Boleto,Mensal,False,Recorrente
ba6ec4e6,Albuquerque - ME,2025-04-20,2025-05-20,562.56,Boleto,Anual,True,Recorrente
c25a4b41,Barbosa - EI,2025-04-09,2025-04-24,196.83,Cartão de Crédito,Anual,False,Recorrente
a9429b21,Montenegro da Luz S.A.,2025-04-10,2025-04-25,797.22,Boleto,Mensal,True,Recorrente
8b49115f,Azevedo,2025-04-05,2025-04-20,2240.5,Cartão de Crédito,Mensal,False,Recorrente
3477877f,Nogueira,2025-04-27,2025-05-27,2130.69,Pix,Mensal,False,Recorrente
2678ca25,Pimenta,2025-04-23,2025-05-23,2439.42,Cartão de Crédito,Mensal,True,Recorrente
3681eb92,Carvalho Ltda.,2025-04-07,2025-04-07,1821.11,Boleto,Mensal,False,Recorrente
c7e0a8a6,da Mata da Paz - EI,2025-04-22,2025-05-07,196.39,Pix,Anual,True,Recorrente
